model,seed,split,condition_id,group,missing_modalities,requested_rate,position,duration,effective_missing_rate,base_valid_bins,remaining_valid_bins,effective_missing_rate_text,remaining_ratio_text,effective_missing_rate_audio,remaining_ratio_audio,effective_missing_rate_vision,remaining_ratio_vision,accuracy,macro_f1,mae,rmse,pearson,f1_negative,f1_neutral,f1_positive,valid_sample_count
robust,42,test,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6382393397524071,0.5887241972030002,0.6725756870044659,0.9078640606877363,0.6220606874717606,0.6334164588528678,0.39730639730639733,0.7354497354497355,727
robust,42,valid,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5521978021978022,0.5221334591640124,0.6548102711938875,0.884290229843191,0.5319615202752904,0.5028901734104047,0.4213333333333333,0.6421768707482993,728
robust,42,test,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6121045392022009,0.5569094899387488,0.7318571663783169,0.9853099065926776,0.5296037093238863,0.5626740947075209,0.3856209150326797,0.7224334600760456,727
robust,42,valid,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.6098901098901099,0.5796557996234356,0.6152110598843217,0.8424897257175341,0.5984291941777233,0.6294416243654822,0.4078212290502793,0.7017045454545454,728
robust,42,test,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6533700137551581,0.6080533136349614,0.6931309796449571,0.9289915551296634,0.5976589878706104,0.6748768472906405,0.41355932203389834,0.7357237715803453,727
robust,42,valid,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5769230769230769,0.545931949915669,0.6325106313221852,0.8560190192632758,0.5810979013619678,0.606516290726817,0.37209302325581395,0.6591865357643759,728
robust,42,test,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.624484181568088,0.5683555853612924,0.7164265776304156,0.9690150811639001,0.5497273955826557,0.5989583333333334,0.3741496598639456,0.7319587628865981,727
robust,42,valid,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5865384615384616,0.5628281227893394,0.6215814362141907,0.8532787547593411,0.5839456371528163,0.6243386243386243,0.40217391304347827,0.6619718309859155,728
robust,42,test,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.640990371389271,0.5877644379289639,0.6823717248260954,0.9376994175227403,0.5896672536302067,0.6368159203980099,0.3942652329749104,0.7322121604139715,727
robust,42,valid,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.5906593406593407,0.5638919257099544,0.6057422376368297,0.8128585360488109,0.6320885339732865,0.64321608040201,0.37988826815642457,0.6685714285714286,728
robust,42,test,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6519944979367263,0.6000034056429439,0.6918717451019538,0.9355188019673287,0.5936559030218519,0.6184538653366582,0.4246575342465754,0.7568988173455978,727
robust,42,valid,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6442307692307693,0.6118347715321296,0.5624797739303455,0.7605462354435525,0.6904830685940236,0.6766917293233082,0.43582089552238806,0.7229916897506925,728
robust,42,test,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6822558459422283,0.6251846578053243,0.6059599127735753,0.8289825182735224,0.6998512765954124,0.7055961070559611,0.39711191335740076,0.772845953002611,727
robust,42,valid,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6497252747252747,0.6176833982996001,0.5627189760434104,0.7602374196834015,0.6908246689938197,0.6834170854271358,0.4431137724550898,0.7265193370165746,728
robust,42,test,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6836313617606602,0.62795562360664,0.6062119377730862,0.8300064230534948,0.6992177214788569,0.7087378640776699,0.40287769784172667,0.7722513089005235,727
robust,42,valid,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6497252747252747,0.6162245200330635,0.5615699906426656,0.7597334274404691,0.6910994463491388,0.6818181818181818,0.43582089552238806,0.7310344827586208,728
robust,42,test,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6836313617606602,0.628667466004237,0.607144222997047,0.8306175266603834,0.6987944659625744,0.7055961070559611,0.40714285714285714,0.7732634338138926,727
robust,42,valid,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6456043956043956,0.6129902694317012,0.562374844833707,0.7598249568805906,0.6912080387021157,0.678391959798995,0.43582089552238806,0.7247579529737207,728
robust,42,test,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6850068775790922,0.6289754010639652,0.6060770885042713,0.8297329886382218,0.6994182405806247,0.7087378640776699,0.40433212996389895,0.7738562091503268,727
robust,42,valid,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6497252747252747,0.6183004031113382,0.5622320370172958,0.760465343311022,0.6906204771500654,0.681704260651629,0.44642857142857145,0.7267683772538142,728
robust,42,test,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6836313617606602,0.628667466004237,0.6064273003268439,0.8298709803726266,0.6992970185094131,0.7055961070559611,0.40714285714285714,0.7732634338138926,727
robust,42,valid,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6497252747252747,0.6179121563966502,0.5627311340451322,0.7601821778745219,0.6908776012225778,0.6801007556675064,0.44510385756676557,0.7285318559556787,728
robust,42,test,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6850068775790922,0.628461718693304,0.6068445868736345,0.8299254422530804,0.6992566602583467,0.7055961070559611,0.40433212996389895,0.7754569190600522,727
robust,42,valid,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6442307692307693,0.6113323669693533,0.5625522190098559,0.760240691154538,0.6908976512177181,0.6801007556675064,0.43113772455089827,0.7227586206896552,728
robust,42,test,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6822558459422283,0.6276478668469946,0.6064582228137916,0.8290704026696084,0.7000135730942256,0.7055961070559611,0.4056939501779359,0.7716535433070866,727
robust,42,valid,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6483516483516484,0.6167547315398583,0.5625837193175147,0.7603713818234976,0.6908609551504739,0.678391959798995,0.44510385756676557,0.7267683772538142,728
robust,42,test,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6808803301237965,0.6266302826727669,0.6059980843167501,0.8295739001409383,0.699400791590314,0.7055961070559611,0.40425531914893614,0.7700394218134033,727
robust,42,valid,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6456043956043956,0.6133662991397797,0.5622758590462771,0.7604359516330571,0.6907244867908235,0.6818181818181818,0.4345238095238095,0.723756906077348,728
robust,42,test,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6795048143053645,0.6233023370912544,0.6063632276011669,0.8298254326583584,0.6994052849323698,0.7055961070559611,0.3956834532374101,0.7686274509803921,727
robust,42,valid,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6428571428571429,0.6126466432375787,0.5630971967513867,0.761607445226849,0.689870513031364,0.678391959798995,0.439882697947214,0.7196652719665271,728
robust,42,test,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6850068775790922,0.6286983654081971,0.6064505030271665,0.8304677540077618,0.6987415079631297,0.7073170731707316,0.40433212996389895,0.7744458930899608,727
robust,42,valid,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6456043956043956,0.6132261857557474,0.5630386547264796,0.761222986310158,0.689999506010845,0.6801007556675064,0.43582089552238806,0.723756906077348,728
robust,42,test,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.686382393397524,0.632314630546685,0.6065015229620706,0.8304599304778364,0.6988132015026384,0.7073170731707316,0.41577060931899645,0.7738562091503268,727
robust,42,valid,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6497252747252747,0.6181487480291917,0.5624949349062313,0.7605853277895548,0.6906105520084882,0.6818181818181818,0.44510385756676557,0.7275242047026279,728
robust,42,test,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6795048143053645,0.6231649492947583,0.6067672546829982,0.8304449295639015,0.6988650072872724,0.7055961070559611,0.3942652329749104,0.7696335078534032,727
robust,42,valid,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6483516483516484,0.6151674554131553,0.562420182106607,0.7609268580583248,0.6903588891634036,0.6801007556675064,0.437125748502994,0.7282758620689656,728
robust,42,test,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6808803301237965,0.6241737967862435,0.6063288475759584,0.8301886603796297,0.6990613342732485,0.7055961070559611,0.3956834532374101,0.7712418300653595,727
robust,42,valid,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.646978021978022,0.6151499257188581,0.5623527056611768,0.7602811836893703,0.6908867518969005,0.6818181818181818,0.43786982248520706,0.7257617728531854,728
robust,42,test,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6808803301237965,0.6243143357861772,0.6071535940852114,0.8306188677353876,0.6986963511846056,0.7055961070559611,0.39711191335740076,0.7702349869451698,727
robust,42,valid,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.0,51946,51946,0.0,1.0,0.0,1.0,0.0,1.0,0.6497252747252747,0.616816282948147,0.5626154725854337,0.7605004822949555,0.6907808006201407,0.6834170854271358,0.4397590361445783,0.7272727272727273,728
robust,42,test,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.0,50995,50995,0.0,1.0,0.0,1.0,0.0,1.0,0.6808803301237965,0.6241737967862435,0.606322966572384,0.8298710267442307,0.6993569780353824,0.7055961070559611,0.3956834532374101,0.7712418300653595,727
robust,42,valid,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.3586031648250106,51946,33318,1.0,0.0,0.0,1.0,0.0,1.0,0.42445054945054944,0.41515455586000655,0.7664584981924906,1.027082486737263,0.2139740968762994,0.36658932714617165,0.3813953488372093,0.49747899159663866,728
robust,42,test,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.35903519952936563,50995,32686,1.0,0.0,0.0,1.0,0.0,1.0,0.4594222833562586,0.428080446328958,0.869679929509226,1.1286225379085988,0.23301477013219415,0.4019370460048426,0.32069970845481055,0.5616045845272206,727
robust,42,valid,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.3296885226966465,51946,34820,0.0,1.0,1.0,0.0,0.0,1.0,0.6442307692307693,0.6123005911129752,0.563901314798456,0.7637282581793823,0.6901441711484474,0.6886075949367089,0.42729970326409494,0.7209944751381216,728
robust,42,test,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.33052260025492697,50995,34140,0.0,1.0,1.0,0.0,0.0,1.0,0.6808803301237965,0.6267116625746718,0.6083309525941618,0.8332316718947952,0.6979339632060976,0.7024390243902439,0.41007194244604306,0.7676240208877285,727
robust,42,valid,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.3117083124783429,51946,35754,0.0,1.0,0.0,1.0,1.0,0.0,0.6236263736263736,0.5896926875051168,0.5719747004012199,0.7752271765973916,0.679507613106848,0.6802030456852792,0.3834808259587021,0.7053941908713693,728
robust,42,test,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.3104422002157074,50995,35164,0.0,1.0,0.0,1.0,1.0,0.0,0.687757909215956,0.6367915815704475,0.6129426285624504,0.8402168452626454,0.6910318585262849,0.7009803921568627,0.43205574912891986,0.7773386034255599,727
robust,42,valid,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.6882916875216571,51946,16192,1.0,0.0,1.0,0.0,0.0,1.0,0.42445054945054944,0.3937530399300118,0.760651190459452,1.0189381596230973,0.24020675575987097,0.2576271186440678,0.3947858472998138,0.5288461538461539,728
robust,42,test,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.6895577997842925,50995,15831,1.0,0.0,1.0,0.0,0.0,1.0,0.42916093535075656,0.3831902902730935,0.8648960209660427,1.1329741518959338,0.20828504863730307,0.2484076433121019,0.33256351039260973,0.5685997171145687,727
robust,42,valid,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.6703114773033535,51946,17126,1.0,0.0,0.0,1.0,1.0,0.0,0.3543956043956044,0.331873720958228,0.7902057409583294,1.0593063914978467,0.04297346689849369,0.2051282051282051,0.375,0.4154929577464789,728
robust,42,test,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.669477399745073,50995,16855,1.0,0.0,0.0,1.0,1.0,0.0,0.3810178817056396,0.36034484993543403,0.8970169035008144,1.1536055675283357,0.14933836301919887,0.2721518987341772,0.3352826510721248,0.4736000000000001,727
robust,42,valid,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6413968351749895,51946,18628,0.0,1.0,1.0,0.0,1.0,0.0,0.6277472527472527,0.5967252727950304,0.5746151864679612,0.7804706125824429,0.6781010135739841,0.6838046272493574,0.39999999999999997,0.7063711911357341,728
robust,42,test,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6409648004706344,50995,18309,0.0,1.0,1.0,0.0,1.0,0.0,0.6918844566712518,0.6431613598363558,0.6156617490474796,0.8456248248467104,0.6887002037327221,0.7012345679012346,0.4482758620689655,0.779973649538867,727
robust,42,valid,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,1.0,51946,0,1.0,0.0,1.0,0.0,1.0,0.0,0.25274725274725274,0.13450292397660818,0.7709486253641464,1.0514203560768898,0.017424248703898217,0.0,0.40350877192982454,0.0,728
robust,42,test,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,1.0,50995,0,1.0,0.0,1.0,0.0,1.0,0.0,0.2173314993122421,0.11902071563088512,0.8850276496163999,1.1629102448991713,-0.040431215885067776,0.0,0.35706214689265536,0.0,727
robust,43,valid,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.0,51946,51946,0.0,1.0,0.0,1.0,0.0,1.0,0.6387362637362637,0.5991680596876386,0.580186848718018,0.7734624582988996,0.6771881606403676,0.6733668341708543,0.4025157232704402,0.7216216216216216,728
robust,43,test,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.0,50995,50995,0.0,1.0,0.0,1.0,0.0,1.0,0.7001375515818432,0.6412589854888912,0.6153655065712935,0.8355423842775747,0.6952041818402349,0.6862745098039216,0.4461538461538462,0.7913486005089058,727
robust,43,valid,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.03613367728025257,51946,50069,0.10076229332188104,0.899237706678119,0.0,1.0,0.0,1.0,0.6346153846153846,0.5952878038901623,0.5912651986953199,0.7831752686863164,0.6652212935135914,0.663265306122449,0.4,0.7225981055480379,728
robust,43,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.03614079811746249,50995,49152,0.10066087716423616,0.8993391228357638,0.0,1.0,0.0,1.0,0.687757909215956,0.627864842549792,0.630448382291456,0.8531677687412825,0.6771563792577043,0.6748166259168704,0.4206642066420664,0.7881136950904393,727
