model,split,condition_id,group,missing_modalities,requested_rate,position,duration,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,mae_mean,mae_std,rmse_mean,rmse_std,pearson_mean,pearson_std,effective_missing_rate_mean,effective_missing_rate_std
robust,valid,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.6062271062271063,0.00617707763884254,0.5804540010902742,0.0010890193130506914,0.6227366711548615,0.006442802032783528,0.8563576514600948,0.00980615827840242,0.5835553236573786,0.010739626200724342,0.1071112308936203,0.0
robust,valid,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.565018315018315,0.014421259842512473,0.5382403596173099,0.011394977591525168,0.6434644840307185,0.008286865195154685,0.8635255949406707,0.014990735655787815,0.5613004567611116,0.02125048067673368,0.1071112308936203,0.0
robust,valid,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.6442307692307692,0.0029673721146556546,0.614111155096433,0.010693473623581626,0.5673844468227208,0.009242005040948896,0.7637143932124122,0.007016139367546662,0.6861561081538067,0.006417742022209652,0.09334693720401956,0.0
robust,valid,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.6474358974358975,0.0034264261783644033,0.6170539073163642,0.011265690303076344,0.5673588572454642,0.009012683220612806,0.7635499109695627,0.007141530067766008,0.6863472271423444,0.006538759562310508,0.09334693720401956,0.0
robust,valid,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.6456043956043956,0.0022431224750761626,0.6153632893986297,0.009944776530198327,0.5673049264941398,0.00889045630671966,0.7639111346150208,0.006898754779448552,0.6859733346800193,0.006243102613338291,0.09334693720401956,0.0
robust,valid,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.6419413919413919,0.0023347158945022334,0.612488295868355,0.01011359648975826,0.5679685439088896,0.00911402355103921,0.7640448690845753,0.007101830692458794,0.6858894812900095,0.006434127759920967,0.09334693720401956,0.0
robust,valid,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.6456043956043955,0.0040438465505164495,0.6150913444787794,0.01177706973724073,0.5675135582481637,0.008959033121273503,0.7635619439014961,0.006973620156990816,0.686332176123079,0.00636126342843992,0.06479805952335117,0.0
robust,valid,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.6446886446886446,0.003938793620440792,0.6144271149535753,0.012501843224677602,0.567529693487247,0.009192927141479477,0.7636478158286821,0.007207402989452098,0.6861860149708671,0.006596015799715897,0.1289223424325261,0.0
robust,valid,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.6460622710622711,0.002822533884143294,0.6165614932566802,0.008393445624211696,0.5676470986130774,0.009215694607555619,0.7639100522931216,0.006995363456202823,0.6858609087932171,0.00640482041137846,0.19214183960266432,0.0
robust,valid,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.646978021978022,0.0022431224750761626,0.6167294838005032,0.008671235971879167,0.5673787154213802,0.008728982436320431,0.764008613292742,0.006938035589081165,0.685644564801945,0.006367089965677546,0.256150617949409,0.0
robust,valid,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.6442307692307692,0.0040438465505164495,0.6133456729729361,0.010875623313321776,0.5673664537921117,0.008947989246674545,0.7634449080336352,0.007056426406074253,0.6864586414609088,0.006406615687738093,0.03338081854233242,0.0
robust,valid,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.6428571428571428,0.0029673721146556546,0.6126574143598846,0.010255871244441415,0.5674810198096442,0.009040371210775418,0.76367323160867,0.007248802115610472,0.6862096579199819,0.006581180794499383,0.06622261579332384,0.0
robust,valid,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.6469780219780219,0.004888772093420965,0.6171328006186799,0.01191785059041054,0.5668541886894912,0.009026296088820605,0.7630087111983603,0.007114658120205623,0.6867823280822617,0.006447550365948202,0.09879490239864475,0.0
robust,valid,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.6442307692307693,0.0011215612375380813,0.6146735389753135,0.008785613153492204,0.5674483667293243,0.008760127188865728,0.7633882767116301,0.0068678482835985745,0.6863225147830591,0.006346855856657083,0.13167520117044623,0.0
robust,valid,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.6245421245421245,0.003237668412026305,0.5960813213337376,0.008021063322352452,0.5869962751972847,0.009164437973886233,0.7899718786355602,0.008261736909772017,0.656717442573759,0.008316815681660891,0.10093173680360375,0.0
robust,valid,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.6108058608058609,0.007122870506457923,0.5840407789946768,0.011484284195617532,0.596662792908079,0.005961104355177502,0.80550434482595,0.0010974687807728519,0.6395983421270462,0.0024309775328958737,0.2008239325453355,2.7755575615628914e-17
robust,valid,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.5938644688644689,0.012999147954742116,0.5717927944079024,0.013055924349290796,0.6150268802437214,0.008101122456516787,0.8339325500154939,0.014339354727248904,0.6068968736242643,0.016058014044611976,0.2992530704962846,0.0
robust,valid,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.5810439560439561,0.008759673291991317,0.558116186891985,0.010474689481313184,0.6289276962544625,0.007662865389382186,0.857692126332053,0.009721652045033596,0.574391684348095,0.011860020810085851,0.39970353828976246,0.0
robust,valid,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.6341575091575091,0.0017132130891822014,0.606315723274126,0.005791635588917921,0.5793176619489524,0.006360366236986145,0.7782905720830556,0.008051461049974203,0.668939728779392,0.007397851523668287,0.069514495822585,0.0
robust,valid,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6304945054945055,0.011215612375380858,0.6026786748873981,0.011842074090880691,0.5866781361170809,0.002788178573848415,0.7993704380138591,0.001137529098687031,0.6452245828908051,0.0011702340138784965,0.13812420590613328,0.0
robust,valid,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.5998168498168499,0.024631827209364004,0.5741398862362798,0.02476800570712468,0.6120929988693862,0.016091502317996595,0.8304447343469454,0.028122973164617166,0.608696660087373,0.03187506421783102,0.20590613329226504,0.0
robust,valid,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.5700549450549451,0.012639353243445301,0.5473197939288108,0.008007273040546874,0.6415710307187794,0.011767341932952532,0.8743703950061342,0.01917655760874625,0.5554839184856947,0.022558536340615262,0.2752281215107997,0.0
robust,valid,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.6263736263736264,0.0033646837126142435,0.5988868477762397,0.01108670868477508,0.5917961257475773,0.004452649500515199,0.8031373787611734,0.01021875585882734,0.6438630626400491,0.011003045220309472,0.06755091826127133,0.0
robust,valid,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.6085164835164835,0.009777544186841878,0.5808055414010547,0.01833067494148322,0.594629457530876,0.012166956935385708,0.8071770562449196,0.01980054704441475,0.637891725029261,0.01985773080137363,0.1346013167520117,0.0
robust,valid,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.6002747252747254,0.00890211634396686,0.5738367432563378,0.008271307822041567,0.6171647673805377,0.0032252435839428156,0.8399187297293751,0.007880008235661748,0.5998254029004998,0.00815660913955042,0.20045816809763986,0.0
robust,valid,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.5801282051282052,0.007634309524053626,0.5568901015448344,0.014699892319030046,0.6452453102628213,0.013793367741058243,0.870814107667573,0.016713042329474327,0.5610242913166759,0.021053259853565393,0.26802833711931623,0.0
robust,valid,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6282051282051282,0.004669431789004365,0.5975963598192847,0.008661951473747568,0.5823521395128616,0.008057392075157504,0.7803631394153575,0.006417410508220827,0.6675048625283854,0.005683085917127402,0.03613367728025257,0.0
robust,valid,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.6181318681318682,0.011816380861322294,0.5907276096716202,0.016567863600008316,0.6073322287639569,0.009377554556849252,0.8235068805409149,0.01654203537805785,0.6197155018349032,0.01865810522113555,0.07190159011280946,0.0
robust,valid,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.6057692307692308,0.003364683712614289,0.5833541938063033,0.004094963714237522,0.6235860641956186,0.010645843967623442,0.8424964470700349,0.020078257580109934,0.5967190756868421,0.021640449220644162,0.1071112308936203,0.0
robust,valid,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5732600732600732,0.014201522361969617,0.549976369874122,0.008727642198088173,0.6386773551433883,0.0010684448132661328,0.8696473393266024,0.005782538755351176,0.5618827418147582,0.009017813547858196,0.14355292034035344,0.0
robust,valid,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6456043956043955,0.0038852020944316183,0.6148931549228845,0.011059887691411186,0.5674349293560507,0.009236108250378027,0.7636168914583742,0.007315228308988,0.686315738329682,0.006673663612191249,0.03141724098101875,0.0
robust,valid,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.646062271062271,0.004532735776836876,0.6158963944142842,0.012167088703140306,0.5673476892144798,0.009097935986663912,0.7634261263033867,0.0071080102975569345,0.6864587439678873,0.006530802367425593,0.06269972663920224,0.0
robust,valid,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.646062271062271,0.00518026945924214,0.6154361121451172,0.013254694233254283,0.5671772353334911,0.008725646119116718,0.7631887864354207,0.006860185429645373,0.686621042917484,0.00633621067210863,0.09334693720401956,0.0
robust,valid,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.6451465201465201,0.004532735776836879,0.6148660960295893,0.012077724843594135,0.5675513771709717,0.009072415195136714,0.7641712469271162,0.007185401703294296,0.6856779980362046,0.006546792211783279,0.12447541677896277,0.0
robust,test,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6923429619440623,0.0017155696408867117,0.6457621030575844,0.011626607242444739,0.6178446054144334,0.00655675168192529,0.8455077643680274,0.0034987289437028285,0.6883734429717793,0.0021343281729113424,0.6409648004706344,0.0
robust,test,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6886749197615772,0.00618557430684642,0.6397182307251512,0.011705475528335346,0.6097580700107551,0.005782361912070524,0.8351420166492027,0.0033586955343471595,0.6957563991455528,0.0027984516687335446,0.33052260025492697,0.0
robust,test,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.6932599724896836,0.008771722361168707,0.643691439626722,0.017016286047375574,0.6076313456488839,0.005854336663613135,0.8319725104707464,0.002537479213540488,0.6978337658023249,0.001867167705681513,0.0,0.0
robust,test,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,0.21733149931224208,2.7755575615628914e-17,0.11902071563088512,0.0,0.8857907384441006,0.0010093506280833416,1.1634181238672234,0.0023823046315244643,-0.01347707196168924,0.038118915898598296,1.0,0.0
robust,test,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.3998165978908757,0.0235940950578058,0.35067575324236455,0.023455317553515747,0.8734121380543788,0.006254607335979789,1.1363842409671825,0.002445876114421178,0.21875040129925974,0.007961604282784935,0.6895577997842924,1.1102230246251565e-16
robust,test,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.36451169188445665,0.022377687926478537,0.3246464666122056,0.02561829643888651,0.8875592525686313,0.006718605452847564,1.149887579804081,0.00263337498253644,0.15810190470732313,0.006226842401113217,0.669477399745073,0.0
robust,test,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.43603851444291614,0.02320779593735674,0.4069080097280508,0.01776966046816419,0.8729138488341969,0.002340752134379738,1.1305430963397154,0.0019405253284026053,0.23752396016756458,0.004703422618520337,0.35903519952936563,0.0
robust,test,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.6895919303071986,0.0025936975009134933,0.6418606917959528,0.015226725578516016,0.6151016136090767,0.00658235782991422,0.8407810852773944,0.0025347335534547815,0.6911874183861789,0.0013114460050859856,0.3104422002157074,0.0
robust,test,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.6932599724896836,0.008771722361168707,0.643691439626722,0.017016286047375574,0.6076313456488839,0.005854336663613135,0.8319725104707464,0.002537479213540488,0.6978337658023249,0.001867167705681513,0.0,0.0
robust,test,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.6932599724896836,0.007781092502740531,0.6439319792584676,0.015065269228177804,0.6074162822708672,0.005559199783735848,0.8313047699339194,0.0024896617631365095,0.6983237746405407,0.0018654183915012106,0.09881360917737032,1.3877787807814457e-17
robust,test,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.6955524988537368,0.007477994695231576,0.6463929843718169,0.015872225093872972,0.608249649185566,0.005767028143689073,0.8323200335850109,0.002577287745404414,0.6974302343431642,0.001951639961985766,0.09881360917737032,1.3877787807814457e-17
robust,test,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.692801467216873,0.006484243752283811,0.6435263755846541,0.014998656030867868,0.6077826217770003,0.005714553730479679,0.8319556902571761,0.0026514719115895012,0.6977659805297245,0.0019550929999318503,0.09881360917737032,1.3877787807814457e-17
robust,test,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.6584135717560752,0.010066253278358637,0.6153305599092338,0.012017999122487305,0.671110989963179,0.015016008016627768,0.918783916768921,0.012221348951755452,0.6116433537711597,0.013403849429187193,0.10753995489753898,0.0
robust,test,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.640990371389271,0.005615519813808311,0.5921868731454144,0.005449919310795919,0.6821785262631699,0.008828642256408573,0.9306948647985691,0.015243111827700984,0.5983384906726879,0.015684802233228688,0.10753995489753898,0.0
robust,test,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.6423658872077029,0.013616911879795971,0.5955484047637195,0.024402517279132216,0.6880738204234081,0.023412287876306496,0.9339977874573085,0.02970215093979668,0.5910170981397328,0.03421133753462431,0.10753995489753898,0.0
robust,test,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.6932599724896836,0.008771722361168707,0.6437397751321914,0.01749813747205069,0.6078987402247042,0.0058244758511634175,0.8322991881940918,0.002760936079120634,0.6975633554925272,0.00202504432880247,0.09283263065006374,0.0
robust,test,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.6932599724896836,0.008771722361168707,0.643691439626722,0.017016286047375574,0.6076236289320791,0.00588621781778357,0.8322028716711709,0.0025314239501506726,0.6976547298778483,0.001833514455670632,0.09283263065006374,0.0
robust,test,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.6914259513984411,0.00850400595643807,0.6414364643158851,0.017841346058551144,0.6077971610085632,0.00590842842220068,0.832456851804427,0.0026242374308697663,0.6974610687939781,0.0018968538186866432,0.09283263065006374,0.0
robust,test,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.6918844566712518,0.005835819377055451,0.6420343315620485,0.01510210037063919,0.6079318512727304,0.005988361216793032,0.8322620523073655,0.0027876219481913454,0.6975555491651972,0.0020930410567747133,0.09881360917737032,1.3877787807814457e-17
robust,test,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.6941769830353048,0.008504005956438049,0.6451793409204726,0.016872959137872172,0.6071113265810832,0.005527823843958665,0.8313196583925911,0.0025063278475044525,0.6981149948100963,0.0018223621869171535,0.09881360917737032,1.3877787807814457e-17
robust,test,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.6946354883081156,0.0068315747023160525,0.6451278571440172,0.015019138563637858,0.6078117058886978,0.0058286109449982625,0.8319620372502307,0.0026807609602459213,0.6977519856291271,0.001985122767109711,0.09881360917737032,1.3877787807814457e-17
robust,test,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.692801467216873,0.006484243752283811,0.643331723194967,0.014026076604783657,0.6080677832221867,0.005915267040547742,0.8323008626108713,0.00240691267686505,0.6975175248481876,0.0018839928140349242,0.09881360917737032,1.3877787807814457e-17
robust,test,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.6464924346629987,0.005942907563877007,0.6028804624173821,0.013442732477887156,0.6700399028519932,0.004864169878613177,0.9085858506410288,0.0011432271296260938,0.6223021479970331,0.0007056104756835135,0.10753995489753898,0.0
robust,test,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.6717102246675837,0.002337927333146656,0.612437646212816,0.012704790989025081,0.6396622116011744,0.00722456535626789,0.8697218687019781,0.007787783926224432,0.6602143624966667,0.007644999335921695,0.10753995489753898,0.0
robust,test,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.6391563502980285,0.010066253278358585,0.5946487786807454,0.019619496866577248,0.6880483911908627,0.0056083494833450275,0.9266690604277246,0.0018464724286655063,0.6012060330595959,0.0025129864543920032,0.10753995489753898,0.0
robust,test,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.6189821182943605,0.01275600893465706,0.5742366501668711,0.012563605925333577,0.7116679771137601,0.015074782937634035,0.9614815061587721,0.017153507329592553,0.5595261930737827,0.0220639355888844,0.10753995489753898,0.0
robust,test,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.692801467216873,0.009551887508482203,0.643237466968917,0.01665322722706366,0.607972072947263,0.006026146293387427,0.8324227562140357,0.0030128348338794362,0.6975281537209715,0.0022128853101259114,0.09283263065006374,0.0
robust,test,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.6918844566712518,0.00786172773933159,0.6430972015912287,0.014782804946703625,0.6070877132332657,0.0058517183363600445,0.8313817285553023,0.002490406444369905,0.6981855604286151,0.0018040416885004842,0.09283263065006374,0.0
robust,test,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.6955524988537368,0.006580788672355484,0.6467630451776566,0.013961610512926475,0.607732740879496,0.005685185210140865,0.8324147735516457,0.0024194395890344074,0.6974787661212716,0.0017492209795935574,0.09283263065006374,0.0
robust,test,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.692801467216873,0.005540140290506446,0.6432673181711913,0.015390512009059979,0.608048840751295,0.006069671383767367,0.8326301462165274,0.002476204821176715,0.697234469619883,0.0017717321706351497,0.09283263065006374,0.0
robust,test,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.6937184777624942,0.00812473413419044,0.6437834144235999,0.01709996371031885,0.607835360434622,0.005839287843473861,0.8320867142513361,0.002451596873901618,0.6977284302782069,0.0017824585571926577,0.06439847043827826,0.0
robust,test,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.6923429619440623,0.007132668127512171,0.6429431669118001,0.01597769903989657,0.60778090120701,0.0059492218100134515,0.8318958107762914,0.0026185930674102343,0.6978565025038238,0.0019295870371364764,0.12918913618982253,0.0
robust,test,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.6932599724896836,0.007781092502740531,0.6443243362915987,0.015588328981935592,0.6073285194078836,0.006135560621606851,0.8321109338898536,0.002744360792917888,0.6976527335155144,0.002034981601202236,0.19164623982743403,2.7755575615628914e-17
robust,test,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.6914259513984411,0.00394421149337124,0.6422019699633417,0.011945744774499733,0.6075657808317101,0.0058237849853184035,0.8324900608221003,0.002546762857508203,0.6972799642633977,0.0019010708497967691,0.2562604176880086,0.0
robust,test,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.6932599724896836,0.007781092502740531,0.6432500675730736,0.01679733812486637,0.6077198783744507,0.005938849313664178,0.8320991292812908,0.0025770903445504214,0.6977045604464096,0.0019038900232800178,0.033218943033630745,0.0
robust,test,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.6923429619440623,0.007132668127512171,0.6425190579058299,0.01612357010783779,0.607833571045402,0.0058436268159367056,0.8320918535204843,0.0026262719784234468,0.6976887744910084,0.0019514003937252324,0.0666339837238945,0.0
robust,test,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.6914259513984411,0.006484243752283811,0.6420606228666664,0.015385007035929057,0.6074932484167165,0.006150342052059897,0.8316750493735455,0.0029100996400852988,0.6979779570053631,0.0021790173397619912,0.09881360917737032,1.3877787807814457e-17
robust,test,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.692801467216873,0.005064356266477413,0.642838455419005,0.015836001059890165,0.6077283067869578,0.005864528095545786,0.8317932987202571,0.0025663341215506007,0.6978757490370655,0.0019461907059537765,0.1321698205706442,0.0
robust,test,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.6726272352132049,0.00998236637188319,0.6236105822082246,0.017206647303654045,0.6427074935221476,0.016737617408800382,0.8756164813694438,0.021318089468621987,0.6562839024613797,0.02077213517483661,0.10053926855574076,0.0
robust,test,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.6579550664832645,0.015248316504645485,0.6076818822893958,0.0015309798773580315,0.6596702753332627,0.004093896011719822,0.8939827913315179,0.007770403421159673,0.6375137116748933,0.0071697115415806575,0.20092165898617512,0.0
robust,test,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.6497019715726732,0.013161577344710969,0.6056314192784655,0.0025302457321134076,0.6733440619311349,0.013143493883021376,0.9152833193355395,0.0235193387132859,0.6133976717797326,0.02417741050589666,0.29918619472497304,0.0
robust,test,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.6263182026593306,0.009077941253197271,0.5858867004824282,0.018113750098784378,0.6949676938490761,0.013772714531474847,0.9440816276590539,0.01894311610188197,0.5805717219311309,0.021013104134956495,0.3999019511716835,0.0
robust,test,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.671251719394773,0.01029341784532031,0.6215814866982768,0.019694906977071013,0.6369222901690647,0.009403441958992976,0.8706171661918466,0.008411371494824951,0.6613993856464836,0.007581532135647947,0.06935974115109324,0.0
robust,test,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6597890875745072,0.009351709332586508,0.6138736716775682,0.00998892635763438,0.6563676615317807,0.00947107206519507,0.895562819923739,0.014091800937381863,0.6354755297507632,0.013356950505039654,0.1383665065202471,0.0
robust,test,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.6428243924805135,0.0025936975009135457,0.5937918245844885,0.01362750474798634,0.6727024156776168,0.0020332960882927338,0.9171499590103415,0.002675381134860149,0.6127751309240352,0.002498578428077105,0.20635356407490932,0.0
robust,test,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.620816139385603,0.02552025685479273,0.5769936443820006,0.01992747818471551,0.7050630026059256,0.015510101759837826,0.9584844348127174,0.025310277635671095,0.5633669741266626,0.02973265840947859,0.27581135405431906,0.0
robust,test,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.6721687299403943,0.0056528326482979795,0.618669040654515,0.0083737209270427,0.6297404597744393,0.005020874188650719,0.8561594959731348,0.002717794860902136,0.6746662021780825,0.002141951083281213,0.06732032552211001,0.0
robust,test,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.6565795506648326,0.013399027231730852,0.6068955849240233,0.019949817913813683,0.6651923574920588,0.005762225876180153,0.9045506672399518,0.002657592147189419,0.6267360629764512,0.002821634661121378,0.1342876752622806,0.0
robust,test,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.6483264557542412,0.00796797212149599,0.6041335959988019,0.016286457659893755,0.6826577618050292,0.018120176415723645,0.9303249801457677,0.025124999395591728,0.5985857055925651,0.025576688041740035,0.2003725855476027,0.0
robust,test,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.6231086657496561,0.012952266750871647,0.5779573814924651,0.014562279652865972,0.711001622023856,0.01736271831056112,0.9579388868003876,0.023385595251102072,0.5656705007979391,0.024760878442366966,0.26773213060103934,0.0
robust,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6744612563044475,0.009551887508482203,0.621170292260406,0.011595303044478153,0.6363330065818903,0.004193913985410431,0.8666820279206252,0.01148834390650742,0.6650669756695343,0.01027264740655758,0.03614079811746249,0.0
robust,test,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.6629986244841816,0.015193068799432278,0.6120307184669294,0.00815558522137954,0.6576260897505589,0.0032819849213576256,0.8878455482696284,0.012160763532477895,0.6433994381003378,0.011610118242253886,0.07173252279635259,0.0
robust,test,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.6478679504814305,0.018893533038089435,0.6047193287582077,0.01856011490045769,0.6790268464809892,0.011065286118676621,0.92434560083556,0.01427304381553143,0.60511373370139,0.014164731740045984,0.10753995489753898,0.0
robust,test,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.6070609812012838,0.01232006312933921,0.5612579913625813,0.008003505111491425,0.7036218879465143,0.006822361967720855,0.9541832678612222,0.01217982610019857,0.568858339226047,0.013545659068262498,0.14364153348367487,0.0
robust,test,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6937184777624942,0.009077941253197304,0.6440539382456419,0.017485152587928227,0.6074744859588209,0.006032445365013339,0.8319061287401951,0.0027113249582733823,0.6979004564470891,0.002002121887792481,0.031179527404647512,3.469446951953614e-18
robust,test,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6946354883081155,0.00877172236116873,0.6447529332789933,0.017045663723459618,0.6078033460656856,0.006055584858907199,0.8322624302923346,0.0028236674962705877,0.6976152457802282,0.00206928439002522,0.06255515246592804,0.0
robust,test,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.692801467216873,0.00850400595643805,0.6424924029114057,0.017869979888003353,0.6078610404414636,0.0060641999019946605,0.8323464128249407,0.0030859861117110165,0.6975293807346831,0.002301166929206295,0.09283263065006374,0.0
robust,test,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.692801467216873,0.006484243752283811,0.6430635763431151,0.01533397809919855,0.6083131769743776,0.005815986536620689,0.8328118958050056,0.0027708788791474537,0.6971250967613508,0.002015079539469958,0.12409059711736443,1.3877787807814457e-17
