variant,id,main_modality,aligned_bin,occlusion_drop,positive_occlusion_drop,normalized_local_importance
unaligned,07,text,8,-0.0053588151931762695,0.0,0.0
unaligned,07,text,9,-0.007928729057312012,0.0,0.0
unaligned,07,text,10,-0.007278263568878174,0.0,0.0
unaligned,07,text,11,-0.009185969829559326,0.0,0.0
unaligned,07,text,12,-0.002913355827331543,0.0,0.0
unaligned,07,text,13,-0.0032744407653808594,0.0,0.0
unaligned,07,text,14,0.005884528160095215,0.005884528160095215,0.05492846158468328
unaligned,07,text,15,0.0061013102531433105,0.0061013102531433105,0.0569519894778775
unaligned,07,text,16,-0.0001240372657775879,0.0,0.0
unaligned,07,text,17,0.0024490952491760254,0.0024490952491760254,0.02286080220056572
unaligned,07,text,18,-0.002996087074279785,0.0,0.0
unaligned,07,text,19,0.006600379943847656,0.006600379943847656,0.06161049897738678
unaligned,07,text,20,0.0029613375663757324,0.0029613375663757324,0.02764227009006563
unaligned,07,text,21,0.014327049255371094,0.014327049255371094,0.13373421848537517
unaligned,07,text,22,0.011901497840881348,0.011901497840881348,0.11109318354293751
unaligned,07,text,23,0.00838690996170044,0.00838690996170044,0.0782866610732654
unaligned,07,text,24,0.007978677749633789,0.007978677749633789,0.07447606372916662
unaligned,07,text,25,0.0015360116958618164,0.0015360116958618164,0.01433772719483508
unaligned,07,text,26,0.001464247703552246,0.001464247703552246,0.013667854337148568
unaligned,07,text,27,0.0017071366310119629,0.0017071366310119629,0.015935073519102505
unaligned,07,text,28,-0.0010505914688110352,0.0,0.0
unaligned,07,text,29,0.004345357418060303,0.004345357418060303,0.040561246631162666
unaligned,07,text,30,0.0024889111518859863,0.0024889111518859863,0.02323245923456455
unaligned,07,text,31,0.0027413368225097656,0.0027413368225097656,0.025588698065380482
unaligned,07,text,32,0.0009712576866149902,0.0009712576866149902,0.00906609486378881
unaligned,07,text,33,-0.007325947284698486,0.0,0.0
unaligned,07,text,34,-0.004189729690551758,0.0,0.0
unaligned,07,text,35,-0.0014572739601135254,0.0,0.0
unaligned,07,text,36,-0.0019021034240722656,0.0,0.0
unaligned,07,text,37,-0.0038799643516540527,0.0,0.0
unaligned,07,text,38,-0.003943443298339844,0.0,0.0
unaligned,07,text,39,-0.00815647840499878,0.0,0.0
unaligned,07,text,40,-0.005369961261749268,0.0,0.0
unaligned,07,text,41,-0.005902886390686035,0.0,0.0
unaligned,07,text,42,0.0004349946975708008,0.0004349946975708008,0.0040604087337177495
unaligned,07,text,43,-0.0012431144714355469,0.0,0.0
unaligned,07,text,44,0.005282461643218994,0.005282461643218994,0.049308539877464454
unaligned,07,text,45,0.003031492233276367,0.003031492233276367,0.02829712088200668
unaligned,07,text,46,0.003887653350830078,0.003887653350830078,0.03628885985859229
unaligned,07,text,47,0.0021820068359375,0.0021820068359375,0.02036769565962447
unaligned,07,text,48,-0.003705441951751709,0.0,0.0
unaligned,07,text,49,0.008648931980133057,0.008648931980133057,0.08073247592574871
unaligned,08,text,0,0.019284844398498535,0.019284844398498535,0.10269303148307964
unaligned,08,text,1,0.005725264549255371,0.005725264549255371,0.030487400388432347
unaligned,08,text,2,0.07562536001205444,0.07562536001205444,0.4027098853461215
unaligned,08,text,3,0.03398317098617554,0.03398317098617554,0.1809625618887499
unaligned,08,text,4,-0.002515733242034912,0.0,0.0
unaligned,08,text,5,0.00741732120513916,0.00741732120513916,0.039497710445554564
unaligned,08,text,6,0.004387855529785156,0.004387855529785156,0.02336561170794382
unaligned,08,text,7,-0.017927885055541992,0.0,0.0
unaligned,08,text,8,0.008430242538452148,0.008430242538452148,0.044891581416060936
unaligned,08,text,9,0.020787060260772705,0.020787060260772705,0.11069242715623911
unaligned,08,text,10,0.012150049209594727,0.012150049209594727,0.06469979016781814
unaligned,08,text,11,-0.010942697525024414,0.0,0.0
unaligned,08,text,12,-0.0015636086463928223,0.0,0.0
unaligned,08,text,13,0.0,0.0,0.0
unaligned,08,text,14,0.0,0.0,0.0
unaligned,08,text,15,0.0,0.0,0.0
unaligned,08,text,16,0.0,0.0,0.0
unaligned,08,text,17,0.0,0.0,0.0
unaligned,08,text,18,0.0,0.0,0.0
unaligned,08,text,19,0.0,0.0,0.0
unaligned,08,text,20,0.0,0.0,0.0
unaligned,08,text,21,0.0,0.0,0.0
unaligned,08,text,22,0.0,0.0,0.0
unaligned,08,text,23,0.0,0.0,0.0
unaligned,08,text,24,0.0,0.0,0.0
unaligned,08,text,25,0.0,0.0,0.0
unaligned,08,text,26,0.0,0.0,0.0
unaligned,08,text,27,0.0,0.0,0.0
unaligned,08,text,28,0.0,0.0,0.0
unaligned,08,text,29,0.0,0.0,0.0
unaligned,08,text,30,0.0,0.0,0.0
unaligned,08,text,31,0.0,0.0,0.0
unaligned,08,text,32,0.0,0.0,0.0
unaligned,08,text,33,0.0,0.0,0.0
unaligned,08,text,34,0.0,0.0,0.0
unaligned,08,text,35,0.0,0.0,0.0
unaligned,08,text,36,0.0,0.0,0.0
unaligned,08,text,37,0.0,0.0,0.0
unaligned,08,text,38,0.0,0.0,0.0
unaligned,08,text,39,0.0,0.0,0.0
unaligned,08,text,40,0.0,0.0,0.0
unaligned,08,text,41,0.0,0.0,0.0
unaligned,08,text,42,0.0,0.0,0.0
unaligned,08,text,43,0.0,0.0,0.0
unaligned,08,text,44,0.0,0.0,0.0
unaligned,08,text,45,0.0,0.0,0.0
unaligned,08,text,46,0.0,0.0,0.0
unaligned,08,text,47,0.0,0.0,0.0
unaligned,08,text,48,0.0,0.0,0.0
unaligned,08,text,49,0.0,0.0,0.0
unaligned,09,text,0,0.0018399953842163086,0.0018399953842163086,0.09742288538372687
unaligned,09,text,1,0.0022794604301452637,0.0022794604301452637,0.12069139636313142
unaligned,09,text,2,0.0009239315986633301,0.0009239315986633301,0.04891973263145936
unaligned,09,text,3,0.001085042953491211,0.001085042953491211,0.05745015243036489
unaligned,09,text,4,0.0007714033126831055,0.0007714033126831055,0.040843763609854006
unaligned,09,text,5,-0.0003679990768432617,0.0,0.0
unaligned,09,text,6,0.0015470385551452637,0.0015470385551452637,0.08191159670018242
unaligned,09,text,7,0.0015807151794433594,0.0015807151794433594,0.0836946848194505
unaligned,09,text,8,0.0008231997489929199,0.0008231997489929199,0.04358624781453359
unaligned,09,text,9,0.0012959837913513184,0.0012959837913513184,0.06861891146415204
unaligned,09,text,10,0.0020623207092285156,0.0020623207092285156,0.10919442287907191
unaligned,09,text,11,6.979703903198242e-05,6.979703903198242e-05,0.003695568473739688
unaligned,09,text,12,-0.001263737678527832,0.0,0.0
unaligned,09,text,13,-0.00100630521774292,0.0,0.0
unaligned,09,text,14,-0.0014012455940246582,0.0,0.0
unaligned,09,text,15,-0.002695918083190918,0.0,0.0
unaligned,09,text,16,-0.0017431378364562988,0.0,0.0
unaligned,09,text,17,0.00020647048950195312,0.00020647048950195312,0.010932065920609973
unaligned,09,text,18,0.0034404397010803223,0.0034404397010803223,0.18216217580933264
unaligned,09,text,19,0.0009608864784240723,0.0009608864784240723,0.0508763957003907
unaligned,09,text,20,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,21,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,22,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,23,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,24,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,25,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,26,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,27,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,28,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,29,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,30,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,31,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,32,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,33,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,34,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,35,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,36,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,37,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,38,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,39,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,40,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,41,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,42,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,43,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,44,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,45,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,46,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,47,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,48,-1.1920928955078125e-07,0.0,0.0
unaligned,09,text,49,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,0,0.013474881649017334,0.013474881649017334,0.09109782324432862
unaligned,10,text,1,0.013704836368560791,0.013704836368560791,0.09265244724332283
unaligned,10,text,2,0.001517176628112793,0.001517176628112793,0.010256972335510263
unaligned,10,text,3,0.00295102596282959,0.00295102596282959,0.01995060502597286
unaligned,10,text,4,-0.0027234554290771484,0.0,0.0
unaligned,10,text,5,0.0006530284881591797,0.0006530284881591797,0.004414842025137521
unaligned,10,text,6,-0.00501251220703125,0.0,0.0
unaligned,10,text,7,0.00018554925918579102,0.00018554925918579102,0.0012544179649738136
unaligned,10,text,8,-0.005054950714111328,0.0,0.0
unaligned,10,text,9,-0.00014966726303100586,0.0,0.0
unaligned,10,text,10,-0.0014007091522216797,0.0,0.0
unaligned,10,text,11,0.01653975248336792,0.01653975248336792,0.11181808400852827
unaligned,10,text,12,0.014889836311340332,0.014889836311340332,0.10066371725991274
unaligned,10,text,13,0.005018711090087891,0.005018711090087891,0.03392932626109704
unaligned,10,text,14,0.008725881576538086,0.008725881576538086,0.05899189604892593
unaligned,10,text,15,0.0038118362426757812,0.0038118362426757812,0.025770169513654136
unaligned,10,text,16,0.0062541961669921875,0.0062541961669921875,0.04228190434589538
unaligned,10,text,17,0.002913236618041992,0.002913236618041992,0.019695127676215906
unaligned,10,text,18,-0.004391670227050781,0.0,0.0
unaligned,10,text,19,-0.0034021735191345215,0.0,0.0
unaligned,10,text,20,0.0053672194480896,0.0053672194480896,0.036285439926757784
unaligned,10,text,21,-0.010028243064880371,0.0,0.0
unaligned,10,text,22,-0.0023128390312194824,0.0,0.0
unaligned,10,text,23,0.004094481468200684,0.004094481468200684,0.027681011142277914
unaligned,10,text,24,0.0028247833251953125,0.0028247833251953125,0.019097133374892057
unaligned,10,text,25,-0.0027805566787719727,0.0,0.0
unaligned,10,text,26,0.0039727091789245605,0.0039727091789245605,0.026857761575158897
unaligned,10,text,27,0.004692435264587402,0.004692435264587402,0.03172351709300625
unaligned,10,text,28,0.011187434196472168,0.011187434196472168,0.0756333843616431
unaligned,10,text,29,0.003424227237701416,0.003424227237701416,0.02314971335360765
unaligned,10,text,30,0.015892863273620605,0.015892863273620605,0.10744474697869827
unaligned,10,text,31,0.005820512771606445,0.005820512771606445,0.03934995924048276
unaligned,10,text,32,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,33,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,34,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,35,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,36,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,37,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,38,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,39,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,40,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,41,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,42,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,43,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,44,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,45,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,46,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,47,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,48,-1.1920928955078125e-07,0.0,0.0
unaligned,10,text,49,-1.1920928955078125e-07,0.0,0.0
unaligned,11,text,0,0.07942897081375122,0.07942897081375122,0.16078096337525438
unaligned,11,text,1,0.005052745342254639,0.005052745342254639,0.010227820598638367
unaligned,11,text,2,-0.01078122854232788,0.0,0.0
unaligned,11,text,3,0.01272130012512207,0.01272130012512207,0.025750590351962217
unaligned,11,text,4,0.05951738357543945,0.05951738357543945,0.12047571774878153
unaligned,11,text,5,0.050964295864105225,0.050964295864105225,0.10316246708000554
unaligned,11,text,6,0.07644045352935791,0.07644045352935791,0.1547315750585526
unaligned,11,text,7,0.11219829320907593,0.11219829320907593,0.22711297258923327
unaligned,11,text,8,-0.012779295444488525,0.0,0.0
unaligned,11,text,9,0.003835022449493408,0.003835022449493408,0.007762893031071842
unaligned,11,text,10,-0.017503201961517334,0.0,0.0
unaligned,11,text,11,0.004461944103240967,0.004461944103240967,0.009031914477751465
unaligned,11,text,12,-0.04783433675765991,0.0,0.0
unaligned,11,text,13,-0.008782148361206055,0.0,0.0
unaligned,11,text,14,0.04639190435409546,0.04639190435409546,0.09390698379252814
unaligned,11,text,15,0.043005406856536865,0.043005406856536865,0.08705199971622567
unaligned,11,text,16,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,17,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,18,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,19,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,20,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,21,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,22,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,23,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,24,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,25,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,26,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,27,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,28,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,29,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,30,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,31,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,32,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,33,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,34,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,35,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,36,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,37,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,38,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,39,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,40,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,41,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,42,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,43,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,44,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,45,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,46,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,47,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,48,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,11,text,49,5.960464477539063e-08,5.960464477539063e-08,1.2065235279327089e-07
unaligned,12,text,0,-0.002150297164916992,0.0,0.0
unaligned,12,text,1,-0.0010010600090026855,0.0,0.0
unaligned,12,text,2,0.0005893111228942871,0.0005893111228942871,0.005142411029839715
unaligned,12,text,3,0.0002722740173339844,0.0002722740173339844,0.0023759010401848708
unaligned,12,text,4,-0.0034137368202209473,0.0,0.0
unaligned,12,text,5,-0.0015357732772827148,0.0,0.0
unaligned,12,text,6,0.0009616613388061523,0.0009616613388061523,0.008391590933087282
unaligned,12,text,7,0.007489144802093506,0.007489144802093506,0.06535132180300098
unaligned,12,text,8,0.006120920181274414,0.006120920181274414,0.05341200298131891
unaligned,12,text,9,0.0034468770027160645,0.0034468770027160645,0.030077929346070686
unaligned,12,text,10,0.0019286870956420898,0.0019286870956420898,0.016829992525897997
unaligned,12,text,11,0.0002598762512207031,0.0002598762512207031,0.0022677164043796052
unaligned,12,text,12,0.0014623403549194336,0.0014623403549194336,0.012760585840607623
unaligned,12,text,13,0.0033306479454040527,0.0033306479454040527,0.02906369838539632
unaligned,12,text,14,0.005829453468322754,0.005829453468322754,0.05086862380301242
unaligned,12,text,15,0.006031394004821777,0.006031394004821777,0.05263078508237896
unaligned,12,text,16,0.005486190319061279,0.005486190319061279,0.04787326169915413
unaligned,12,text,17,-0.00044161081314086914,0.0,0.0
unaligned,12,text,18,0.006968557834625244,0.006968557834625244,0.06080860733606257
unaligned,12,text,19,0.0016570091247558594,0.0016570091247558594,0.014459292670126841
unaligned,12,text,20,1.1920928955078125e-07,1.1920928955078125e-07,1.0402368827429383e-06
unaligned,12,text,21,-0.0015826225280761719,0.0,0.0
unaligned,12,text,22,0.003594815731048584,0.003594815731048584,0.031368863317554674
unaligned,12,text,23,0.0060495734214782715,0.0060495734214782715,0.052789421206997256
unaligned,12,text,24,0.008274853229522705,0.008274853229522705,0.07220752309715968
unaligned,12,text,25,-0.0014247298240661621,0.0,0.0
unaligned,12,text,26,0.004354596138000488,0.004354596138000488,0.03799881308971679
unaligned,12,text,27,-0.0010382533073425293,0.0,0.0
unaligned,12,text,28,-0.0058405399322509766,0.0,0.0
unaligned,12,text,29,-0.0028901100158691406,0.0,0.0
unaligned,12,text,30,0.006785094738006592,0.006785094738006592,0.05920768277352119
unaligned,12,text,31,-0.0020599365234375,0.0,0.0
unaligned,12,text,32,0.0004348158836364746,0.0004348158836364746,0.0037942640298048672
unaligned,12,text,33,0.006852388381958008,0.006852388381958008,0.059794896493829575
unaligned,12,text,34,0.00873023271560669,0.00873023271560669,0.07618122798923771
unaligned,12,text,35,0.00017821788787841797,0.00017821788787841797,0.0015551541397006926
unaligned,12,text,36,0.004197895526885986,0.004197895526885986,0.036631421707351196
unaligned,12,text,37,-0.0005462169647216797,0.0,0.0
unaligned,12,text,38,-0.00047791004180908203,0.0,0.0
unaligned,12,text,39,-0.00021380186080932617,0.0,0.0
unaligned,12,text,40,0.004178464412689209,0.004178464412689209,0.0364618630954641
unaligned,12,text,41,0.009132802486419678,0.009132802486419678,0.07969410794226062
unaligned,12,text,42,-0.0010583996772766113,0.0,0.0
unaligned,12,text,43,-0.00020295381546020508,0.0,0.0
unaligned,12,text,44,0.0,0.0,0.0
unaligned,12,text,45,0.0,0.0,0.0
unaligned,12,text,46,0.0,0.0,0.0
unaligned,12,text,47,0.0,0.0,0.0
unaligned,12,text,48,0.0,0.0,0.0
unaligned,12,text,49,0.0,0.0,0.0
unaligned,13,text,0,0.0013009309768676758,0.0013009309768676758,0.038584640569382433
unaligned,13,text,1,0.0017687976360321045,0.0017687976360321045,0.05246121603668599
unaligned,13,text,2,-0.002148866653442383,0.0,0.0
unaligned,13,text,3,-0.0028586983680725098,0.0,0.0
unaligned,13,text,4,-0.0036566853523254395,0.0,0.0
unaligned,13,text,5,0.002709627151489258,0.002709627151489258,0.08036551636965662
unaligned,13,text,6,0.006213098764419556,0.006213098764419556,0.18427586621422024
unaligned,13,text,7,-0.001057446002960205,0.0,0.0
unaligned,13,text,8,0.00033104419708251953,0.00033104419708251953,0.00981852349135664
unaligned,13,text,9,-0.0017808377742767334,0.0,0.0
unaligned,13,text,10,0.001668304204940796,0.001668304204940796,0.04948065597071061
unaligned,13,text,11,-0.005741596221923828,0.0,0.0
unaligned,13,text,12,-0.003552168607711792,0.0,0.0
unaligned,13,text,13,-0.0017785429954528809,0.0,0.0
unaligned,13,text,14,0.00016430020332336426,0.00016430020332336426,0.0048730212466554885
unaligned,13,text,15,-0.0026369988918304443,0.0,0.0
unaligned,13,text,16,-0.0037412047386169434,0.0,0.0
unaligned,13,text,17,0.0009906888008117676,0.0009906888008117676,0.02938308947602426
unaligned,13,text,18,-0.00019747018814086914,0.0,0.0
unaligned,13,text,19,0.0022733211517333984,0.0022733211517333984,0.06742500647467452
unaligned,13,text,20,0.00035372376441955566,0.00035372376441955566,0.010491182509804823
unaligned,13,text,21,0.0051795244216918945,0.0051795244216918945,0.1536208236139556
unaligned,13,text,22,-0.0023986399173736572,0.0,0.0
unaligned,13,text,23,0.0008804798126220703,0.0008804798126220703,0.026114373247086837
unaligned,13,text,24,0.001347869634628296,0.001347869634628296,0.039976806080625385
unaligned,13,text,25,-0.0009707212448120117,0.0,0.0
unaligned,13,text,26,0.0021220147609710693,0.0021220147609710693,0.0629373719981155
unaligned,13,text,27,0.0020931363105773926,0.0020931363105773926,0.06208085874072221
unaligned,13,text,28,-0.002826869487762451,0.0,0.0
unaligned,13,text,29,0.0004305541515350342,0.0004305541515350342,0.0127699143751917
unaligned,13,text,30,0.0038888752460479736,0.0038888752460479736,0.11534113358513114
unaligned,13,text,31,-0.0018889904022216797,0.0,0.0
unaligned,13,text,32,0.0,0.0,0.0
unaligned,13,text,33,0.0,0.0,0.0
unaligned,13,text,34,0.0,0.0,0.0
unaligned,13,text,35,0.0,0.0,0.0
unaligned,13,text,36,0.0,0.0,0.0
unaligned,13,text,37,0.0,0.0,0.0
unaligned,13,text,38,0.0,0.0,0.0
unaligned,13,text,39,0.0,0.0,0.0
unaligned,13,text,40,0.0,0.0,0.0
unaligned,13,text,41,0.0,0.0,0.0
unaligned,13,text,42,0.0,0.0,0.0
unaligned,13,text,43,0.0,0.0,0.0
unaligned,13,text,44,0.0,0.0,0.0
unaligned,13,text,45,0.0,0.0,0.0
unaligned,13,text,46,0.0,0.0,0.0
unaligned,13,text,47,0.0,0.0,0.0
unaligned,13,text,48,0.0,0.0,0.0
unaligned,13,text,49,0.0,0.0,0.0
unaligned,14,text,0,0.0011662542819976807,0.0011662542819976807,0.012818417274482102
unaligned,14,text,1,0.0014348328113555908,0.0014348328113555908,0.0157703907106519
unaligned,14,text,2,0.012517184019088745,0.012517184019088745,0.13757761950791927
unaligned,14,text,3,0.010441958904266357,0.010441958904266357,0.11476861304089624
unaligned,14,text,4,0.004308462142944336,0.004308462142944336,0.04735473765204121
unaligned,14,text,5,-0.004644125699996948,0.0,0.0
unaligned,14,text,6,0.0008529722690582275,0.0008529722690582275,0.009375103386220128
unaligned,14,text,7,0.006746560335159302,0.006746560335159302,0.07415211834884713
unaligned,14,text,8,-0.002639561891555786,0.0,0.0
unaligned,14,text,9,0.00016239285469055176,0.00016239285469055176,0.001784876082300181
unaligned,14,text,10,0.01004171371459961,0.01004171371459961,0.11036947819316427
unaligned,14,text,11,0.0015014410018920898,0.0015014410018920898,0.016502487984269246
unaligned,14,text,12,-0.0041697025299072266,0.0,0.0
unaligned,14,text,13,0.001801908016204834,0.001801908016204834,0.01980495094293146
unaligned,14,text,14,0.000378340482711792,0.000378340482711792,0.004158378026206789
unaligned,14,text,15,0.006821930408477783,0.006821930408477783,0.07498051835107454
unaligned,14,text,16,0.007755488157272339,0.007755488157272339,0.08524134479226617
unaligned,14,text,17,0.0007392466068267822,0.0007392466068267822,0.00812513327609763
unaligned,14,text,18,-0.009310811758041382,0.0,0.0
unaligned,14,text,19,-0.016125530004501343,0.0,0.0
unaligned,14,text,20,-0.007048308849334717,0.0,0.0
unaligned,14,text,21,-0.0014832913875579834,0.0,0.0
unaligned,14,text,22,0.0005651414394378662,0.0005651414394378662,0.0062115259953492985
unaligned,14,text,23,0.00985744595527649,0.00985744595527649,0.10834417284964032
unaligned,14,text,24,0.0040826499462127686,0.0040826499462127686,0.044872813248372924
unaligned,14,text,25,-0.006473749876022339,0.0,0.0
unaligned,14,text,26,-0.008998662233352661,0.0,0.0
unaligned,14,text,27,-0.003520786762237549,0.0,0.0
unaligned,14,text,28,-0.0006713569164276123,0.0,0.0
unaligned,14,text,29,-0.00550273060798645,0.0,0.0
unaligned,14,text,30,-0.015355139970779419,0.0,0.0
unaligned,14,text,31,0.005210459232330322,0.005210459232330322,0.05726867773405576
unaligned,14,text,32,0.004596322774887085,0.004596322774887085,0.05051864260321343
unaligned,14,text,33,-0.016937971115112305,0.0,0.0
unaligned,14,text,34,-0.0070067644119262695,0.0,0.0
unaligned,14,text,35,-0.001920461654663086,0.0,0.0
unaligned,14,text,36,-0.006776928901672363,0.0,0.0
unaligned,14,text,37,0.0,0.0,0.0
unaligned,14,text,38,0.0,0.0,0.0
unaligned,14,text,39,0.0,0.0,0.0
unaligned,14,text,40,0.0,0.0,0.0
unaligned,14,text,41,0.0,0.0,0.0
unaligned,14,text,42,0.0,0.0,0.0
unaligned,14,text,43,0.0,0.0,0.0
unaligned,14,text,44,0.0,0.0,0.0
unaligned,14,text,45,0.0,0.0,0.0
unaligned,14,text,46,0.0,0.0,0.0
unaligned,14,text,47,0.0,0.0,0.0
unaligned,14,text,48,0.0,0.0,0.0
unaligned,14,text,49,0.0,0.0,0.0
unaligned,15,audio,0,0.0014376044273376465,0.0014376044273376465,0.08070630987555588
unaligned,15,audio,1,0.0011372566223144531,0.0011372566223144531,0.06384495179839986
unaligned,15,audio,2,0.0009772181510925293,0.0009772181510925293,0.05486048138022881
unaligned,15,audio,3,0.0015889406204223633,0.0015889406204223633,0.08920223925795301
unaligned,15,audio,4,0.0012381672859191895,0.0012381672859191895,0.06951002011049058
unaligned,15,audio,5,0.0012202858924865723,0.0012202858924865723,0.06850616866711952
unaligned,15,audio,6,0.0011913776397705078,0.0011913776397705078,0.06688327550033629
unaligned,15,audio,7,0.001389622688293457,0.001389622688293457,0.07801264183584351
unaligned,15,audio,8,0.0007157325744628906,0.0007157325744628906,0.04018082710666591
unaligned,15,audio,9,0.0011245012283325195,0.0011245012283325195,0.0631288711021285
unaligned,15,audio,10,0.0004805922508239746,0.0004805922508239746,0.026980180626336378
unaligned,15,audio,11,0.00122755765914917,0.00122755765914917,0.06891440158742375
unaligned,15,audio,12,0.0014721155166625977,0.0014721155166625977,0.08264374316126204
unaligned,15,audio,13,0.001014113426208496,0.001014113426208496,0.05693176152505111
unaligned,15,audio,14,0.001595616340637207,0.001595616340637207,0.08957701046347821
unaligned,15,audio,15,5.960464477539063e-08,5.960464477539063e-08,3.3461714779035567e-06
unaligned,15,audio,16,5.960464477539063e-08,5.960464477539063e-08,3.3461714779035567e-06
unaligned,15,audio,17,5.960464477539063e-08,5.960464477539063e-08,3.3461714779035567e-06
unaligned,15,audio,18,5.960464477539063e-08,5.960464477539063e-08,3.3461714779035567e-06
unaligned,15,audio,19,5.960464477539063e-08,5.960464477539063e-08,3.3461714779035567e-06
