model,split,condition_id,group,missing_modalities,requested_rate,position,duration,accuracy_mean,accuracy_sd,macro_f1_mean,macro_f1_sd,mae_mean,mae_sd,rmse_mean,rmse_sd,pearson_mean,pearson_sd,f1_negative_mean,f1_negative_sd,f1_neutral_mean,f1_neutral_sd,f1_positive_mean,f1_positive_sd,effective_missing_rate_mean,effective_missing_rate_sd
robust_noaug,test,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.664832645575424,0.019662339882981713,0.6336293214839245,0.012224142519595929,0.640750003350896,0.010341902608212323,0.8718048482477884,0.01971726838470182,0.6658129481722556,0.019321003061829923,0.6785305977148414,0.003962810396258627,0.4759708100829596,0.010821729521313717,0.7463865566539728,0.03073600075981217,0.06935974115109324,0.0
robust_noaug,test,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6276937184777625,0.006923277794837885,0.5959716729099287,0.004448907529805299,0.6700181890311508,0.009779649122901342,0.9075332324552497,0.01646148707163108,0.6295870473023792,0.019557365245810584,0.6366296124707814,0.03697153314190725,0.43406438914028916,0.014222878976484023,0.7172210171187153,0.02244237720309646,0.1383665065202471,0.0
robust_noaug,test,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.6354883081155434,0.016217092328131465,0.6102619826801831,0.005706448511615941,0.6825106427584191,0.004859088414780475,0.9260008139047615,0.0062143389876827045,0.6096039222072598,0.007378676728178234,0.6468961431260899,0.013427458320797236,0.46763326226012786,0.0009526991374621515,0.7162565426543314,0.027525979755894048,0.20635356407490932,0.0
robust_noaug,test,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.5914718019257222,0.0122258520183158,0.5658754881489726,0.026350992881126186,0.7237691005468984,0.009004032706108053,0.9785116448947156,0.009649916145589958,0.5436930246535105,0.011188607537785066,0.581401720642227,0.06690874784529971,0.4363880439011014,0.028482502979232542,0.6798366999035896,0.016458356692172594,0.27581135405431906,0.0
robust_noaug,test,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.65474552957359,0.010384916692256852,0.619522887098679,0.007081659703292576,0.6440366747311254,0.009571674086142765,0.8769437982396432,0.012395355260200549,0.6642317898064182,0.011801739528052874,0.6827041348684327,0.0135737386264914,0.43863870790171716,0.014577141585319966,0.7372258185258872,0.017712317367452404,0.06732032552211001,0.0
robust_noaug,test,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.6419073819348923,0.017952106327787154,0.6115103797194426,0.016187266070399938,0.6729905519545666,0.002335332455264666,0.9124533991999574,0.016691243318900786,0.6251911470513716,0.015481396663547644,0.6541269004011548,0.03796833127211835,0.45674687779679096,0.01852687592914661,0.7236573609603818,0.027524930210102178,0.1342876752622806,0.0
robust_noaug,test,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.6102705181109582,0.005559080996323799,0.5816576048634929,0.00822524905839159,0.6938462306692829,0.0197498838124281,0.9407559660487141,0.022994949552122564,0.5922698407801958,0.02256021148414874,0.6146107358222522,0.012162990149771154,0.4283995296639178,0.030448140083507002,0.7019625491043083,0.01889899235713024,0.2003725855476027,0.0
robust_noaug,test,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.587803759743237,0.02069378101127329,0.5611122033861736,0.018839650890979907,0.7278402482707298,0.03216291122503113,0.9804193048141673,0.04546293965515544,0.5452816493612831,0.05187814015041691,0.5735902295267304,0.02832641432584464,0.4244856862230862,0.029663645685504957,0.6852606944087044,0.02537292645079855,0.26773213060103934,0.0
robust_noaug,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6570380559376433,0.014050026085322853,0.6236719225237225,0.007959476568155313,0.6476221563946157,0.001385265273233371,0.8799276337686258,0.007718898038247179,0.658174054841954,0.009056835134607802,0.6685266667582517,0.02987244312248352,0.461686604413918,0.009511677809462946,0.7408024963989978,0.027854679336604283,0.03614079811746249,0.0
robust_noaug,test,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.6341127922971115,0.006303405357573355,0.6007845085010673,0.00881281100450541,0.6683170604120287,0.005774944885130898,0.8942389641415843,0.0078385937389324,0.6413262960821283,0.008277054699915267,0.6524798888413338,0.02717737945881463,0.4277584093910624,0.019331841790008367,0.7221152272708057,0.022071995208612482,0.07173252279635259,0.0
robust_noaug,test,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.624484181568088,0.01756141036424168,0.5965893879823073,0.013046441905489297,0.6948211039350305,0.02583667514490618,0.9440901965872329,0.03360449666327557,0.5902452839146065,0.03624940601489152,0.6251043389243248,0.0347093115442674,0.4561053844061795,0.016579721174230955,0.7085584406164176,0.025730501063332616,0.10753995489753898,0.0
robust_noaug,test,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.5937643282897754,0.010415237681431025,0.5667896684197654,0.007055335637284744,0.7130553695987714,0.010576889265520266,0.9694279481139237,0.014249932559349277,0.5566143146930108,0.01914596265378291,0.5776778077541266,0.045442510224096996,0.4331787342878353,0.01806277501260072,0.6895124632173344,0.03891273713076465,0.14364153348367487,0.0
robust_noaug,test,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.6895919303071985,0.008949665885347569,0.6524239277168321,0.00301605638270046,0.6092866889035848,0.006569907100548556,0.8331143019559719,0.016139846163839882,0.7019975426613027,0.013289078038292912,0.7200988725866289,0.004547516694183718,0.47069093360296593,0.014316811654185971,0.7664819769609017,0.015257975180830283,0.031179527404647512,4.2491873609703695e-18
robust_noaug,test,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.6891334250343878,0.008253094910591452,0.6515389262583285,0.0026264562999751342,0.6094484027207806,0.00662431071197739,0.833342540367148,0.016117580259022945,0.7017900435449446,0.013293768448541153,0.7212056547513699,0.0027405846066433956,0.4672686733556299,0.017243562490034288,0.7661424506679856,0.014733354731657359,0.06255515246592804,0.0
robust_noaug,test,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.6877579092159559,0.01100412654745525,0.6506601062540643,0.003644259625754357,0.609524535213788,0.0067399581864635094,0.8334979161829089,0.01653204076244469,0.7016745237250036,0.013676943349135825,0.7200988725866289,0.004547516694183718,0.46757479936239393,0.014116055372332686,0.7643066468131704,0.01795644938713513,0.09283263065006374,0.0
robust_noaug,test,rate__vision__r0p40__random__medium,rate,vision,0.4,random,medium,0.6900504355800091,0.012405088728536186,0.6530984002804651,0.005059541516681612,0.6097300568803058,0.006698383456227704,0.8337521875759478,0.016044591354949102,0.7014224095503655,0.013310870746756917,0.7206325672424154,0.0020048335014126537,0.4714608046824386,0.01284167585722809,0.7672018289165409,0.0183269041788507,0.12409059711736443,1.6996749443881478e-17
robust_noaug,valid,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6263736263736264,0.006294746833730527,0.6070394504166056,0.00830786508006564,0.5864836602691806,0.014471224564055241,0.7956478787051443,0.022836992663359656,0.6705215006213091,0.0075329728753899825,0.6639685659677609,0.01851522145806675,0.45584221463379065,0.028185880252474357,0.701307570648265,0.024910394178177076,0.6413968351749895,0.0
robust_noaug,valid,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.6304945054945055,0.00475838133947492,0.6117680102569829,0.006338229774860009,0.5756472632759712,0.012468349808924414,0.7821942120537037,0.020273751646917318,0.6796105454500445,0.00845439997921157,0.6625873331369014,0.01559327780486837,0.4682714916556747,0.02936540073955974,0.7044452059783725,0.022656795387503776,0.3296885226966465,0.0
robust_noaug,valid,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.6336996336996337,0.00804871603994827,0.6151736884528932,0.006099102873588971,0.5747184743533328,0.01207533508762896,0.7800680408649932,0.018836568461547985,0.6803624101343946,0.00830180110817546,0.6674621156828273,0.006649010098715654,0.4726362461782503,0.031003537538572126,0.7054227034976019,0.024173648163560033,0.0,0.0
robust_noaug,valid,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,0.25274725274725274,0.0,0.13450292397660818,0.0,0.8009452394281443,0.017438317377071334,1.069410370020001,0.009168995524508254,0.011616165802598812,0.010059894679622624,0.0,0.0,0.40350877192982454,0.0,0.0,0.0,1.0,0.0
robust_noaug,valid,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.3543956043956044,0.03305277311954938,0.3018146300237469,0.05543533507112263,0.7838134193074832,0.013661627228203115,1.0407780456398668,0.01048161695334902,0.23331882490995218,0.00567779196289741,0.11184354336434321,0.09519360420776721,0.408232070344777,0.0015536518933478862,0.3853682763621206,0.07267582678403722,0.6882916875216573,1.3597399555105182e-16
robust_noaug,valid,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.304029304029304,0.028954966581982388,0.2453224124538308,0.06636790102752523,0.7959685886501345,0.005950102188431262,1.061947181540166,0.005334427194356199,0.05898547328233558,0.025172482542367404,0.09315652042171306,0.11206942907450133,0.4000145625941991,0.004371413690746675,0.2427961543455803,0.10014846512299583,0.6703114773033535,0.0
robust_noaug,valid,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.38003663003663,0.024737990218388434,0.3671677127845629,0.03325577592991302,0.7838497135452176,0.008458143353141247,1.0411444499134916,0.0056231499825015055,0.211137842572619,0.021419270228243623,0.29656778558134334,0.05206915569244222,0.40297141481925564,0.005173767779252368,0.40196393795308966,0.052510487965158746,0.3586031648250106,0.0
robust_noaug,valid,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.6263736263736264,0.009905360646879056,0.6070491917847022,0.004640599430427492,0.5846481198647943,0.01369197510180371,0.7919416114172172,0.021413184188753133,0.6717325590499006,0.007505746175938741,0.665115182685096,0.008706043031923233,0.4566862821669347,0.02646711653277438,0.6993461105020761,0.026440550765771963,0.3117083124783429,0.0
robust_noaug,valid,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.6336996336996337,0.00804871603994827,0.6151736884528932,0.006099102873588971,0.5747184743533328,0.01207533508762896,0.7800680408649932,0.018836568461547985,0.6803624101343946,0.00830180110817546,0.6674621156828273,0.006649010098715654,0.4726362461782503,0.031003537538572126,0.7054227034976019,0.024173648163560033,0.0,0.0
robust_noaug,valid,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.6323260073260073,0.006775937997687129,0.6141291988922365,0.005949246730877002,0.5740853601251302,0.011936687973343857,0.7792156824492423,0.01871166638732627,0.6809330273647819,0.008317770348882599,0.6650263540138571,0.011052762156746153,0.4732024000926139,0.02995232293178569,0.7041588425702381,0.022860863666113083,0.09879490239864475,0.0
robust_noaug,valid,duration__audio__r0p30__random__medium,duration,audio,0.3,random,medium,0.6323260073260073,0.006775937997687129,0.6144866033017745,0.00520929372745343,0.5750178167521408,0.012053299289382981,0.780228676176872,0.018505449335408437,0.6799356186407519,0.008153002984217415,0.666401389085108,0.007079266898759039,0.47337921845425285,0.029751098051723546,0.7036792023659627,0.021986908283178952,0.09879490239864475,0.0
robust_noaug,valid,duration__audio__r0p30__random__short,duration,audio,0.3,random,short,0.6318681318681318,0.008578293953843985,0.6138876438407991,0.006341613129652688,0.5744824493252724,0.012332719221843145,0.7798307240069896,0.018943758251489893,0.6804315256773421,0.008332785191903915,0.666401389085108,0.007079266898759039,0.47201397037462606,0.030007302093578787,0.7032475720626632,0.023995608815103493,0.09879490239864475,0.0
robust_noaug,valid,duration__text__r0p30__random__long,duration,text,0.3,random,long,0.5897435897435898,0.0007930635565791534,0.5795720321639583,0.010072674785866697,0.617027869112892,0.018826828503985524,0.8433498677295251,0.02466040533974944,0.6083157411783291,0.023544880713432147,0.6177524725275706,0.04607594651694788,0.4686313356182952,0.019593915663303974,0.6523322883460091,0.03198220989489111,0.1071112308936203,0.0
robust_noaug,valid,duration__text__r0p30__random__medium,duration,text,0.3,random,medium,0.5732600732600733,0.02650541325715437,0.5645309060059985,0.019093223292243215,0.6282682921123374,0.013961387054354466,0.8625668667566627,0.021494902620338586,0.5804929855055965,0.013764479622941554,0.6010944077395833,0.015676060621272952,0.4540259370339031,0.027534124331049705,0.6384723732445092,0.04587903001395784,0.1071112308936203,0.0
robust_noaug,valid,duration__text__r0p30__random__short,duration,text,0.3,random,short,0.5581501831501832,0.012983009962232395,0.543419639047186,0.024338608040100306,0.6444864201209347,0.010602353010011042,0.8830460683414477,0.027067507020244057,0.5601722803021494,0.020188549598071148,0.5526330300523848,0.05854451399069813,0.4385273906521851,0.045476410543879436,0.6390984964369884,0.01925179719552538,0.1071112308936203,0.0
robust_noaug,valid,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.6341575091575091,0.007565344158360067,0.6162651704871168,0.0058556518681986474,0.5744583461503584,0.012324732303718233,0.7798010463087238,0.018788409595786204,0.6804556346024468,0.008615543839121529,0.6685253799039863,0.00671294348768807,0.47501585819217396,0.028365974533757367,0.7052542733651904,0.023056723220222654,0.09334693720401956,0.0
robust_noaug,valid,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.6323260073260073,0.011682555697960713,0.6142396110409871,0.007476018150857939,0.5746175294806805,0.012052114191588291,0.7800919460063455,0.018748088077625416,0.680221190058996,0.008317100618515693,0.6648262061368883,0.005668322719760766,0.4730547787553006,0.02636614887351836,0.7048378482307726,0.02587400916456614,0.09334693720401956,0.0
robust_noaug,valid,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.6327838827838828,0.007565344158360067,0.6147956320876539,0.005639246824852733,0.5747869516733092,0.012094528423202655,0.7800798116281037,0.018395868009994085,0.6801791784143552,0.008113486042863008,0.6669304835722478,0.006806312666472219,0.47320846427823177,0.03023472412686379,0.704247948412482,0.023015195222788293,0.09334693720401956,0.0
robust_noaug,valid,position__audio__r0p30__middle__medium,position,audio,0.3,middle,medium,0.6323260073260073,0.009146055107801395,0.6144631249708253,0.005416032790750524,0.5749003332092908,0.012386681968157086,0.7800213178550589,0.018987302983091554,0.6802416721906651,0.008578044966354078,0.6664051930209117,0.0059386478039153345,0.47344223072524955,0.026620211402091035,0.7035419511663145,0.024511347680766005,0.09879490239864475,0.0
robust_noaug,valid,position__audio__r0p30__prefix__medium,position,audio,0.3,prefix,medium,0.6332417582417582,0.010370651696800503,0.6157373827569691,0.008769405676658867,0.5747464324983909,0.01205489742018232,0.780048889902245,0.019032649297995648,0.6802535140871271,0.008315983084464075,0.6657241861935076,0.007687702179679509,0.47645674123527376,0.03150283439072105,0.7050312208421262,0.026884453584575134,0.09879490239864475,0.0
robust_noaug,valid,position__audio__r0p30__random__medium,position,audio,0.3,random,medium,0.6332417582417582,0.009516762678949905,0.6150660409096648,0.004232572968372894,0.5744297538889102,0.012050468071822954,0.7796542780439593,0.018840061263661063,0.6805491184982214,0.008482027834783877,0.6662456013384237,0.009279670615206646,0.4728113337612019,0.024105470257838112,0.7061411876293687,0.02531967172662982,0.09879490239864475,0.0
robust_noaug,valid,position__audio__r0p30__suffix__medium,position,audio,0.3,suffix,medium,0.6318681318681318,0.008355443036123962,0.6131052928963558,0.005237523372520061,0.5739013475183424,0.01162773687221566,0.7790259552061686,0.01817444241356338,0.6808137586799025,0.008156036260377086,0.6655579861244366,0.011094317632034646,0.46872791582375917,0.025433182703926846,0.7050299767408715,0.024524541581006976,0.09879490239864475,0.0
robust_noaug,valid,position__text__r0p30__middle__medium,position,text,0.3,middle,medium,0.5989010989010989,0.012589493667461102,0.5865560339125797,0.008716150865599464,0.6209706004560608,0.018538751453572647,0.8418081177061297,0.01742160027391744,0.6068082473957147,0.011037941567724002,0.6099332157322063,0.03848362284522205,0.47766241469011156,0.025664527068637796,0.672072471315421,0.0373301495719992,0.1071112308936203,0.0
robust_noaug,valid,position__text__r0p30__prefix__medium,position,text,0.3,prefix,medium,0.6121794871794872,0.00649150498111624,0.5975949428460309,0.0020503067906876907,0.6067358219608897,0.003150561055789574,0.8299928145010401,0.0016444244577818914,0.6142818477335253,0.003641427649194709,0.6275627425142275,0.00825574209906466,0.47730510474286386,0.01111673651999552,0.6879169812810014,0.017014784787550877,0.1071112308936203,0.0
robust_noaug,valid,position__text__r0p30__random__medium,position,text,0.3,random,medium,0.5810439560439561,0.016654334688162273,0.568088380848612,0.018894931139046212,0.6360534018830093,0.008216525768515852,0.8780361287576692,0.015354297835955438,0.5646194524403246,0.00679727858820396,0.5895406984917558,0.03093532300715763,0.46013825070938835,0.03269640870626732,0.6545861933446917,0.02871460805989041,0.1071112308936203,0.0
robust_noaug,valid,position__text__r0p30__suffix__medium,position,text,0.3,suffix,medium,0.5233516483516484,0.02180564267360931,0.4999576524018427,0.009331888918285867,0.7058078394435182,0.027689832310360905,0.9503833913435041,0.04079996669700154,0.4947677400271076,0.03463251135606351,0.5010661495472462,0.09002802925061744,0.40848491444344953,0.044491824336142266,0.5903218932148323,0.07966227015581025,0.1071112308936203,0.0
robust_noaug,valid,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.63507326007326,0.0067759379976871925,0.6168822032505492,0.005631625940593445,0.5744190010926157,0.011818556206566489,0.7797527844374068,0.018193191775123366,0.6804016783599766,0.008095367938690621,0.6679898723869869,0.007493006595451774,0.47536937106215776,0.02982185893313639,0.707287366302503,0.021917723878190076,0.09334693720401956,0.0
robust_noaug,valid,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.6346153846153846,0.007648027970920392,0.616134768494827,0.007443819178414833,0.5747843135775992,0.011859493679711276,0.7798799395190916,0.01880854061155912,0.6804714500005549,0.008496861238640173,0.6685888276519019,0.006716000072269281,0.4725879752507918,0.03296321203633427,0.707227502581787,0.02281219385483912,0.09334693720401956,0.0
robust_noaug,valid,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.6336996336996337,0.011519913576382004,0.6161969366632075,0.006188685440262122,0.5748143951364216,0.011884692234221042,0.780190452493183,0.01840406416986817,0.6800860281898543,0.00800418261136946,0.6671708852958642,0.003962640598587631,0.4769354113510908,0.026277458615689666,0.7044845133426675,0.026124227466031012,0.09334693720401956,0.0
robust_noaug,valid,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.63003663003663,0.009648034572209434,0.6128168558311892,0.008376761135963726,0.5753282309175494,0.012144588747521399,0.7808463692135081,0.018869747660788635,0.6798222095456988,0.008142018095442804,0.6671069195659359,0.0024915262351371758,0.4701998019570579,0.029365308790144797,0.7011438459705736,0.02413328010990894,0.09334693720401956,0.0
robust_noaug,valid,rate__audio+vision__r0p10__random__medium,rate,audio+vision,0.1,random,medium,0.6341575091575091,0.009937057881964638,0.6161396689821798,0.005571141638948623,0.5746961986431135,0.012021094841016194,0.7799845286151847,0.018614897694811977,0.680317778854579,0.008202163692819711,0.6669304835722478,0.006806312666472219,0.47563130715167395,0.02531619253349297,0.7058572162226175,0.0249261758186182,0.06479805952335117,0.0
robust_noaug,valid,rate__audio+vision__r0p20__random__medium,rate,audio+vision,0.2,random,medium,0.6341575091575091,0.008723699122370752,0.6158168796764509,0.004706507825368137,0.5745532515385416,0.012369429422819999,0.7798013273101491,0.01877398690575281,0.6804189844830351,0.0084825786297535,0.6674582402764072,0.007687874991956853,0.47396922573543193,0.030084377053769994,0.7060231730175138,0.02518247939491988,0.1289223424325261,0.0
robust_noaug,valid,rate__audio+vision__r0p30__random__medium,rate,audio+vision,0.3,random,medium,0.6318681318681318,0.007137572009212381,0.614387848067215,0.004745023543856866,0.5746848446371601,0.011848280794706532,0.7801113955166112,0.018355340610696148,0.679994467741404,0.008149643245091829,0.6664160099668561,0.0059639994136272455,0.47269838579428525,0.028415479351702157,0.7040491484405038,0.021664917637687714,0.19214183960266432,0.0
robust_noaug,valid,rate__audio+vision__r0p40__random__medium,rate,audio+vision,0.4,random,medium,0.6327838827838828,0.010491244722884272,0.6146546896584684,0.0080289956039816,0.5743896808217692,0.011524810108033542,0.7799131654879808,0.018169467620885223,0.6799921836710191,0.00814604637708378,0.6653565510916937,0.005317053129225587,0.47274178940845607,0.03215873900930802,0.7058657284752554,0.02667305108955149,0.256150617949409,0.0
robust_noaug,valid,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.6341575091575091,0.007565344158360067,0.616033730154691,0.005227051975263778,0.5746004573221322,0.012025495788098587,0.7799087163356014,0.018830205949723886,0.6804558709480051,0.008277894679312113,0.6679898723869867,0.007493006595451783,0.4745834178307911,0.029364155765011075,0.7055279002462953,0.023437721390476337,0.03338081854233242,0.0
robust_noaug,valid,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.6336996336996337,0.007048903076163339,0.6152810337064425,0.00686353892515464,0.5747473461232779,0.012172143616489252,0.7801151477286407,0.01906374164647012,0.6801973284286137,0.008578515311923577,0.6669291457892674,0.007983185397459245,0.4729855910153449,0.03362876904861409,0.7059283643147155,0.02229538633181029,0.06622261579332384,0.0
robust_noaug,valid,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.6336996336996337,0.007048903076163339,0.6158073915979195,0.006765510870635837,0.57443589452678,0.011935465453733113,0.7793949525544844,0.01868043507659846,0.6808112813917441,0.008202461179178193,0.6690494172701289,0.006926764166771144,0.4733706383979608,0.029382383492721636,0.7050021191256688,0.02237748336343565,0.09879490239864475,0.0
robust_noaug,valid,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.6323260073260073,0.010400931036264263,0.6144302153120679,0.0033518740046297375,0.574460620133909,0.011753102370098176,0.7795213342843427,0.018510898289171063,0.6805587450182462,0.008435559008877519,0.6662456013384237,0.009279670615206646,0.47261877132643954,0.020998312848827992,0.7044262732713401,0.026233740382963347,0.13167520117044623,0.0
robust_noaug,valid,rate__text+audio+vision__r0p10__random__medium,rate,text+audio+vision,0.1,random,medium,0.6190476190476191,0.012463972150930541,0.604781339471865,0.0048138480160598235,0.5953344976480013,0.018673341973241803,0.814528673831069,0.03053232754252784,0.6416421981090711,0.02491161517925938,0.6532546230188432,0.016210844227813184,0.4762347130312448,0.019328686707658284,0.6848546823655072,0.03320260905799093,0.10093173680360375,0.0
robust_noaug,valid,rate__text+audio+vision__r0p20__random__medium,rate,text+audio+vision,0.2,random,medium,0.5984432234432234,0.004824017286104717,0.5852881895987174,0.013906845933535587,0.6085627114036949,0.007356583366788227,0.8304029233936315,0.0075570668482160255,0.622332714017888,0.005955669814343504,0.6068324254549632,0.04732814904331987,0.47777897545899717,0.019639530345857272,0.6712531678821919,0.019290791166695145,0.2008239325453355,3.3993498887762956e-17
robust_noaug,valid,rate__text+audio+vision__r0p30__random__medium,rate,text+audio+vision,0.3,random,medium,0.5787545787545788,0.006194024385745765,0.5665809238986718,0.007301591298601038,0.624467992383284,0.013382512243347622,0.8563004643403579,0.019947911084173996,0.5878064920456784,0.020359459352378557,0.5958622183294507,0.03984870642558394,0.45140374515101156,0.018579588422236698,0.6524768082155529,0.024855600085010133,0.2992530704962846,0.0
robust_noaug,valid,rate__text+audio+vision__r0p40__random__medium,rate,text+audio+vision,0.4,random,medium,0.5407509157509157,0.008392995778307419,0.5296576596972621,0.01130074834673111,0.6505394668391676,0.011404199857296527,0.8855430255913214,0.004353509417879899,0.5429246197475542,0.00487266169649075,0.541616119198706,0.04235512654210801,0.4333895162232196,0.03351346256495341,0.6139673436698608,0.034264063902379086,0.39970353828976246,0.0
robust_noaug,valid,rate__text+audio__r0p10__random__medium,rate,text+audio,0.1,random,medium,0.6222527472527473,0.013940785116884928,0.6087635687648425,0.010127379887301105,0.5871438965237198,0.005670532162598267,0.799232204828293,0.013302679419927842,0.6598412079853365,0.00787559305337497,0.6521824120716416,0.02512564835552407,0.4853164556962026,0.012876597444080484,0.6887918385266829,0.02488044067632153,0.069514495822585,0.0
robust_noaug,valid,rate__text+audio__r0p20__random__medium,rate,text+audio,0.2,random,medium,0.6016483516483516,0.018171368894674363,0.5877392012169423,0.012225094104954438,0.6020673446829735,0.005060677135150761,0.8210568011625062,0.010641274475292844,0.6306197124193281,0.004422335312698119,0.6206973211184815,0.0276778990737757,0.46799235160841973,0.017402030255106504,0.6745279309239262,0.02536570317404327,0.13812420590613328,0.0
robust_noaug,valid,rate__text+audio__r0p30__random__medium,rate,text+audio,0.3,random,medium,0.5750915750915752,0.015068207575003977,0.5626556349949382,0.0040374521156111495,0.6257703387453102,0.013224988421636968,0.8508529709378031,0.020342826049716725,0.5938705677785872,0.01948077368080987,0.5746119184512529,0.030754324164845817,0.459939816471948,0.015190840265836777,0.6534151700616132,0.04062475252865618,0.20590613329226504,0.0
robust_noaug,valid,rate__text+audio__r0p40__random__medium,rate,text+audio,0.4,random,medium,0.5512820512820512,0.01750138722858644,0.538802134374162,0.007836353765315754,0.6546643963015396,0.020345394360428364,0.8956203817183294,0.03529452467300668,0.5349219515838355,0.0383080336454697,0.5332824038706391,0.016667478833687768,0.4487542623414518,0.012145571116331666,0.634369736910395,0.0348271431655214,0.2752281215107997,0.0
robust_noaug,valid,rate__text+vision__r0p10__random__medium,rate,text+vision,0.1,random,medium,0.6066849816849816,0.0167859915566148,0.5887556202884979,0.013005551257610564,0.603722591716421,0.009876556101873026,0.8270911787709102,0.009808139376620466,0.6282035956362955,0.0038178197728182023,0.622287324832542,0.014084904500464285,0.4576636822948276,0.033603161166848465,0.6863158537381239,0.031275381902825215,0.06755091826127133,0.0
robust_noaug,valid,rate__text+vision__r0p20__random__medium,rate,text+vision,0.2,random,medium,0.5975274725274725,0.009615384615384581,0.5842117389067655,0.0028082268839696224,0.6024567875806447,0.010330811636221791,0.8192129314530976,0.023769428083326185,0.6336637828851623,0.020781881664346524,0.6319313019678304,0.03727698341228736,0.45915106643974024,0.026002286427961183,0.6615528483127256,0.038191720681528395,0.1346013167520117,0.0
robust_noaug,valid,rate__text+vision__r0p30__random__medium,rate,text+vision,0.3,random,medium,0.5837912087912088,0.014858040970318646,0.5727374500673607,0.013237713863365601,0.6235633685284263,0.00688736305298998,0.8518243527219176,0.008869922769958469,0.5921012787468012,0.004969199647567274,0.5948193695042621,0.03365255785184988,0.46218524756026186,0.008684620530444699,0.6612077331375578,0.027141128641673708,0.20045816809763986,0.0
robust_noaug,valid,rate__text+vision__r0p40__random__medium,rate,text+vision,0.4,random,medium,0.565934065934066,0.015841432135536813,0.5561239810103076,0.006805817302157047,0.6538486686874618,0.033763178067177706,0.8956062834223492,0.03933521756554569,0.5350073872869766,0.043380676057677224,0.5708137115927562,0.030576403503513087,0.45987434391617116,0.002441628467821319,0.6376838875219958,0.0438538083862485,0.26802833711931623,0.0
robust_noaug,valid,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.6231684981684982,0.011682555697960648,0.6065316485478363,0.003601390106044021,0.5848693305561694,0.011036075593224191,0.7949496549421161,0.013621176753866203,0.6624026155931847,0.005874362840648601,0.6491198934906955,0.015073170085244666,0.47277422966078064,0.017240589667064536,0.6977008224920329,0.02750188225261719,0.03613367728025257,0.0
robust_noaug,valid,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.5892857142857143,0.01124361644487976,0.5763309481750403,0.015329721252692823,0.6159103738882616,0.012655493794180768,0.8416504031843711,0.024047679681605923,0.6060880985602698,0.03095209997800926,0.6160129017327663,0.03808523688984196,0.4488276943465348,0.02154541823294583,0.6641522484458198,0.01970241954073772,0.07190159011280946,0.0
robust_noaug,valid,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.5769230769230769,0.002747252747252793,0.5632438487962556,0.011091650344769501,0.6345888744244836,0.01791700789702428,0.8630741357249238,0.034767476015021836,0.57950119466791,0.03696130817908048,0.5839737184409173,0.048297316590271186,0.45052640757259604,0.01701461545620162,0.6552314203752533,0.022240128623116227,0.1071112308936203,0.0
